currency,regime,month,fx_logret,infl_diff,rate_diff
BGN,anchored,37,0.004594857595118658,2.94183482159024e-05,-0.001381017388637252
BGN,anchored,38,-0.0045949039701421585,0.00023786453731483755,-0.0024454875342682274
BGN,anchored,39,0.0014990404137939905,-0.002455508146168419,-0.0014399324280273778
BGN,anchored,40,0.007773808332726201,0.0032089678189024273,-0.0002652305563151544
BGN,anchored,41,-0.0034718700327014207,-0.003751346165644021,-0.0044390809807782605
BGN,anchored,42,-0.0031780220536973738,0.0006884690887879558,-0.001964789152736202
BGN,anchored,43,0.00548090369636302,0.0040113009431470845,0.002198088562544302
BGN,anchored,44,-0.0010817798955101267,-0.0011968064045063524,-0.0003069456317286237
BGN,anchored,45,0.0035193592376005015,0.0020036098364430094,-0.00045557607453873344
BGN,anchored,46,0.0012793238541507958,-0.0025459921702660543,-0.0009668571279769487
BGN,anchored,47,0.012137106555596333,0.00881244568735774,0.002430784894285373
BGN,anchored,48,0.004073584981624819,0.002138956415267427,-0.0006008791183151018
BGN,anchored,49,-0.0048124278780251415,-0.0033588540720821624,0.00044554293727715237
BGN,anchored,50,0.00135942088135954,-0.0018566606439598841,-0.000587969873691395
BGN,anchored,51,0.0069922670883404685,-0.0015315631042371461,-4.420715795080723e-05
BGN,anchored,52,-0.0043204487822801705,-0.00023700903986208845,-0.0020275738834237287
BGN,anchored,53,-0.006269537281821676,-0.003738774734732382,0.0011526025053497546
BGN,anchored,54,0.003146326222563022,-7.682897581505492e-05,0.00040197364386513376
BGN,anchored,55,0.0011063373297471896,0.0009310348186752662,0.0006611612318164823
BGN,anchored,56,0.00044788310579152966,0.003422988621363922,-0.0006246686544216105
BGN,anchored,57,-0.0030801784509982806,-0.0007351481281044382,0.0022963048273057607
BGN,anchored,58,-0.0022071049506276336,-0.0005097821927915928,-0.001503074588660167
BGN,anchored,59,0.0008994629567350304,-0.0018306317827192727,-0.00196015374360893
BGN,anchored,60,0.0016680416119937169,0.004080729423934449,0.00010459175883218698
BGN,anchored,61,0.0011104553342499669,-0.00461863801105881,-0.004069616565005198
BGN,anchored,62,-0.009178718446065656,-0.005705856812454354,0.00011065427786285905
BGN,anchored,63,-0.004554728144166049,-0.007988088353549045,0.000631255046957222
BGN,anchored,64,0.0012608455770097581,0.006140506391400592,-0.004018782443749448
BGN,anchored,65,-0.005271716330518766,-0.005071605868446493,0.0011900556951796653
BGN,anchored,66,0.003512871128613145,0.0015520049118289854,-0.001515014231777331
BGN,anchored,67,0.009481450166796926,0.0016880495938346707,0.002383453439166912
BGN,anchored,68,-0.0011065327933229559,0.002042857519911468,0.0013378145043285597
BGN,anchored,69,0.005269026337506064,0.0029612502771833647,-0.0003259076506261417
BGN,anchored,70,0.00033129982434070335,0.00048134174167325177,0.0005835489543964989
BGN,anchored,71,-0.017987257786869125,-0.012548788601663509,0.00165821302449587
BGN,anchored,72,-0.007563594521466406,-0.001843183553070683,-0.002083330175573977
BGN,anchored,73,0.005708441214419762,0.00470018676140212,-0.0006429886345765535
BGN,anchored,74,0.0029714777924310784,0.0011198636372464425,0.0004803676914807669
BGN,anchored,75,0.0022293410778622576,0.0032786638958624565,-0.0016067055380743253
BGN,anchored,76,0.007229861436519125,0.002600247411090759,-0.0004884770195914475
BGN,anchored,77,-0.006308829296515588,-0.005831696297455241,0.002975993896435309
BGN,anchored,78,-0.0026462948613468,-0.00031326759263849686,0.0014940829876520516
BGN,anchored,79,-0.002729311807643104,-0.0023923503309042212,0.0028465618064085355
BGN,anchored,80,-0.00482464844174286,0.001162077003250176,-0.0016063141011611192
BGN,anchored,81,0.006375654814001,0.002455336263706917,0.0021372001582279708
BGN,anchored,82,0.004838940072243679,0.0023494230932663038,-0.00214249888898023
BGN,anchored,83,0.0033922565041366566,0.002501398089154183,-0.0014443990367922204
BGN,anchored,84,0.0003274031084341514,-0.001199019550103877,-0.002666971380286571
BGN,anchored,85,-0.006138753605088457,-0.0036189317146633356,-0.0012357213092368765
BGN,anchored,86,-0.003087760774129307,-0.00024429292105585134,-0.002881220049301651
BGN,anchored,87,0.006745797633104878,0.005074950962971039,-0.002514071118135727
BGN,anchored,88,0.0019167308543113735,0.004148134463177849,0.0014387985559194912
BGN,anchored,89,-0.0020022030119383116,-0.0009433567412995368,0.0013707632219750925
BGN,anchored,90,0.0064090021004856905,0.00260804837628475,0.0013978183547707368
BGN,anchored,91,0.0007586994331824518,0.0002768605009600194,-0.002964771039917897
BGN,anchored,92,-0.003226792665179486,-0.0033386996047943597,0.0012905920690888923
BGN,anchored,93,0.005081686302854743,0.003180736078205469,-0.0032819805416526185
BGN,anchored,94,0.0010116321569502399,-0.004809261672892255,0.0004584520954409061
BGN,anchored,95,0.0010695083486560284,0.001060383101437163,-2.3156265938797903e-05
BGN,anchored,96,0.0033706473653644306,0.00542039297781026,-0.0013070765924883885
BGN,anchored,97,0.003031380976081504,-0.00025343901635676284,-0.0016187257810987594
BGN,anchored,98,0.012160392128577589,0.005514146973414795,0.0030560556272975427
BGN,anchored,99,0.0018978943140025902,-0.0013442238785799047,-0.002330212555076611
BGN,anchored,100,-0.010050041511608421,-0.0012128617911206598,-0.0015017777814588177
BGN,anchored,101,0.00491830502112954,-0.0003695574070949891,-0.0024367755596135386
BGN,anchored,102,0.00559730519077671,0.0031668468732072965,-0.0006853580408224978
BGN,anchored,103,0.002395947827478165,-0.0013070825146626018,-0.00032756867190440606
BGN,anchored,104,-0.005818844132442501,0.002245016383155765,-0.0024373834890778602
BGN,anchored,105,0.0014775996894288701,-0.001297426162990013,0.00354089407679893
BGN,anchored,106,0.0023261069195805134,-0.0004924684660070526,0.00017544983919134689
BGN,anchored,107,0.0028891798247599318,0.001826575437541175,-0.0023913923888722946
BGN,anchored,108,0.005603036632854708,0.0012962654928477075,-0.00032839685439655796
BGN,anchored,109,0.0051065465441424845,0.005604607798607894,0.0005084263385230227
BGN,anchored,110,-0.002243165683870241,0.0010772077444024912,0.0014922731413814425
BGN,anchored,111,-0.0034215811756735117,-0.006131850420127945,-0.0019452123994665928
BGN,anchored,112,0.0012284370734614333,0.00351095232544479,-0.0021080777759153067
BGN,anchored,113,-0.006622372032724363,-0.0019548369300508264,0.0009058710881746772
BGN,anchored,114,0.001195511346455,0.0028950728977765483,0.0003644834518634157
BGN,anchored,115,-0.008076936223975612,-0.0030567616789854775,-0.0013787151510046454
BGN,anchored,116,0.00047869071649300505,-0.0032697113240493752,-0.0003513427278683507
BGN,anchored,117,0.005077253213729076,0.00438717191089235,0.0014054451944168023
BGN,anchored,118,0.003647785041490072,0.004232080289249114,0.0011321989172538216
BGN,anchored,119,-0.01085538018351411,-0.010301101001369476,-0.0013033532175818455
BGN,anchored,120,-7.454755523097329e-05,0.0008305878951795245,0.0010398443727961109
BGN,anchored,121,0.0014489938090660192,6.971436259489593e-05,-0.0018936000359868858
BGN,anchored,122,-0.0058277689229808815,-0.004645753246111147,0.0014601187032456152
BGN,anchored,123,-0.0031917463936620644,-0.0030624515637445804,-0.0030827795891181678
BGN,anchored,124,-0.014154059177365948,-0.011784093135140688,-0.0021716934126338704
BGN,anchored,125,-0.009051906118955875,-0.0009741700740723684,-0.0010821543493971526
BGN,anchored,126,-0.008631011094781645,-0.0024607176673805,0.0006658892189237279
BGN,anchored,127,-0.0012661513454458092,0.003470079888248953,-0.0013741132595116825
BGN,anchored,128,0.001296980187157716,0.005131577474330438,-0.004220397649065672
BGN,anchored,129,0.004384891127964623,-0.0037905974361761656,-0.0003651067605384525
BGN,anchored,130,0.0028284450932263045,-0.003911487910667782,0.002641500083525295
BGN,anchored,131,-0.003398112292459927,-0.006389161942945785,0.003153343448281131
BGN,anchored,132,0.003932973007414739,0.005221217384083156,0.001694340874289798
BGN,anchored,133,-0.0008579867353457251,-0.0011580181249838204,0.0005876347879041782
BGN,anchored,134,-0.003038057955156254,0.0022113151184766046,0.0005291066423734282
BGN,anchored,135,0.006306223542703519,-0.0020495414675906704,-0.0010237040169359813
BGN,anchored,136,0.0034766613480573037,0.0003284705937716739,0.0007895202083408512
BGN,anchored,137,-0.005813731780170117,-0.0006265391683040432,-0.00059767141373151
BGN,anchored,138,-0.007083693612340531,-0.0034503510606689897,0.0017944880633032683
BGN,anchored,139,-0.0010181233923391088,-0.002931383791554708,0.0021858763357528064
BGN,anchored,140,-0.010018473223322045,-0.009280063181246188,0.00139470293878717
BGN,anchored,141,0.006896451945741235,-0.00039420632689341216,-0.0007698279323192368
BGN,anchored,142,-0.0026299623339954576,-0.005424980591189922,0.0010603156650941864
BGN,anchored,143,-0.0015157354030470973,-0.0016656396049845802,0.001737646251647744
BGN,anchored,144,-0.0004960477452602128,0.002065412760501479,0.0026658339845415987
BGN,anchored,145,-0.007225237226991003,-0.0029183233988990982,-0.0033251653138554045
BGN,anchored,146,0.003940407473641267,0.002082684704617113,0.0018160602971822204
BGN,anchored,147,-0.007168216041737732,-0.002213304135766841,-0.0002765246515429141
BGN,anchored,148,-0.001161454065405393,-0.002024150254796852,0.0011171661019264772
BGN,anchored,149,0.0014858999101790855,-0.0028485254280294367,0.00031059795473969054
BGN,anchored,150,0.009859688600526908,0.0027029873114528926,0.0038917748839810643
BGN,anchored,151,-0.0004793593734550225,0.0028678550178611317,0.0012379467690715649
BGN,anchored,152,0.003934192199469262,0.003321274779405247,-0.0005712728108956404
BGN,anchored,153,-0.003309281002956502,-0.005871010705284455,0.0016921022088309372
BGN,anchored,154,-0.002978625152185722,-0.0023316470778883542,-0.003970613942752114
BGN,anchored,155,-0.004376974362709437,-0.008527711730565442,0.002876389539470312
BGN,anchored,156,-0.0006356295091878808,0.0010533374017000698,-0.002150790680447251
BGN,anchored,157,0.004414344581079062,0.0052464486245838845,-0.003202644739705128
BGN,anchored,158,0.0038607323869312665,0.005353583782989233,0.001859236150324591
BGN,anchored,159,0.0025579480066477613,0.003895224437439215,0.0006322677326561798
BGN,anchored,160,0.011628478785062285,0.0007875317553988878,-0.0002719137174125264
BGN,anchored,161,-0.0011214785433585268,-0.0015349647235829826,-0.0017228929237390637
BGN,anchored,162,-0.0015922721951383994,0.0017822880881611862,0.003601198782142526
BGN,anchored,163,0.003224591630617106,0.0046551880246011,-0.0023536408916139014
BGN,anchored,164,0.011180006219797603,0.0017342168892281453,0.006907102054694328
BGN,anchored,165,0.0046796440642828535,0.00406810798400039,-0.0008168907975286574
BGN,anchored,166,-0.0023731837876500616,-0.01016877842569683,-0.0034977047104088736
BGN,anchored,167,0.0018766763494940497,0.00170904504909538,-0.0016526377289166282
BGN,anchored,168,0.0003964107386949787,-0.0017042855895216622,-0.0025937586636360214
BGN,anchored,169,0.006258186671601185,0.003336407311558643,-0.0026461928624868006
BGN,anchored,170,-0.0047383116077261474,-0.0004321643948279557,-0.0017337332106711792
BGN,anchored,171,0.006478659571298668,0.005204634744353116,0.005250580132302249
BGN,anchored,172,0.00015758493889568787,-0.0026745905959803923,-0.0006342750664449213
BGN,anchored,173,0.0008007306933455055,0.0013098128404593176,0.001197227507468729
BGN,anchored,174,-0.007317775658925508,-0.006799899429983518,0.0008608458002899343
BGN,anchored,175,0.0005852244165462462,0.0006072302066713813,-0.0006374003788868697
BGN,anchored,176,-0.0049999204567666485,-0.0026253642976029018,-0.0007865752581581209
BGN,anchored,177,-0.012792666183545015,-0.011922907175048635,0.00246598507279605
BGN,anchored,178,0.003939535311061896,-0.0028711523867716963,0.0004892384082544406
BGN,anchored,179,-0.007950118041778819,-0.005463298348693296,-0.0017489083546994807
BGN,anchored,180,0.0031345331453946656,0.007186991286297062,-0.0017047600086908827
BGN,anchored,181,0.0036317982754948295,-0.0013214884673929054,0.004413926696641034
BGN,anchored,182,-0.0008990447170719033,-0.004708632494394384,0.004562316302322156
BGN,anchored,183,0.0005315801921405698,-0.0021825156109386043,-0.0016345718035635168
BGN,anchored,184,0.0014577305657321295,0.00794092324950728,-0.00046682278646392847
BGN,anchored,185,0.007669915655756252,0.0034336235849340827,0.004079760718548755
BGN,anchored,186,0.001886742980554675,-0.0032240883381891437,-0.00030432231741679434
BGN,anchored,187,-0.006075736834507404,-0.002918738334747201,0.00064230073961161
BGN,anchored,188,0.006608090688635293,0.0033897109450136964,0.0007098902307056299
BGN,anchored,189,0.008024217018801382,0.0017585401407333677,0.005560656985156583
BGN,anchored,190,0.001607316232128538,0.003456501392998157,-0.0015179313157861782
BGN,anchored,191,-0.004716617645122274,-0.0008324206162808943,0.002195039544757352
BGN,anchored,192,-0.009615556633337338,-0.00820660375856067,-0.002162927473879639
BGN,anchored,193,-0.002502460073206586,-0.0039037878101437218,0.002054393596466392
BGN,anchored,194,0.00418490906732788,0.004783563314345198,0.004449232485895232
BGN,anchored,195,0.006484387367928437,0.002392790164477874,0.0022702351638040105
BGN,anchored,196,0.005205871413345601,-0.002933648780737453,-0.0008963208494969159
BGN,anchored,197,-0.010578677307064636,-0.010694466494918703,-0.0026287635476714383
BGN,anchored,198,0.002870013320240835,-0.0010536413821095232,0.0038351805026884483
BGN,anchored,199,-0.003422658813472627,0.0014423845073484277,0.0008941835957932537
BGN,anchored,200,0.009429432632617307,0.004883994091222619,0.0014197813400923893
BGN,anchored,201,-0.002589668393996516,-0.0033940902071300815,-0.004130381353968305
BGN,anchored,202,-0.00029942023899221686,-0.0008214412434641786,0.00029493438281073044
BGN,anchored,203,-0.002526561902483353,-0.00544813928375605,0.0006455146574322959
BGN,anchored,204,-0.007002065266311017,-0.0035946582493858155,0.00019037248348830434
BGN,anchored,205,-0.003957448441069087,0.0011628216295415258,0.0008894250044671446
BGN,anchored,206,9.570790049242953e-05,-0.0008344472395469529,-0.0025382956789522927
BGN,anchored,207,-0.005017355603561223,-0.002320946433862033,0.00023858839908519116
BGN,anchored,208,0.0029713050545580925,0.0009073791420475962,0.00023024497641775275
BGN,anchored,209,-0.00375297620190229,-0.0023037789558090086,-0.0017927877126858087
BGN,anchored,210,-0.008740189327151426,0.0001076766644397706,-0.0019482072629747563
BGN,anchored,211,-0.004172042200913784,-0.005332212095379914,-0.0009371640078727003
BGN,anchored,212,0.009625426173114732,0.007278348743593223,0.0011007202656586508
BGN,anchored,213,0.0006836078284415484,0.0030223476222484623,-6.247274784831943e-05
BGN,anchored,214,-0.006293755476251082,-0.007459491854799639,0.002312956915961279
BGN,anchored,215,0.0005851711593105186,0.003673056780155279,0.0039721493006512724
BGN,anchored,216,-0.011173051184665847,-0.0042638536200526106,-0.0008411696011356652
BGN,anchored,217,0.00046149562817045307,0.0016354209828181828,0.001614109905143576
BGN,anchored,218,0.0010433613606432262,0.0010863009355682473,0.002554245807342382
BGN,anchored,219,-0.0028602752483948522,-0.00031789492905027046,-0.003159229676733726
BGN,anchored,220,0.0003391194860879487,0.0020529385816324764,-0.0005196196021316012
BGN,anchored,221,0.011159366801116549,0.0032351029644797527,0.0005984208910388374
BGN,anchored,222,-0.0017774441112823531,0.0009470656875214778,0.003812881653113136
BGN,anchored,223,-0.007702900171180888,-0.0033953255769055006,-0.004961307094504078
BGN,anchored,224,0.0033341215328221525,0.0030818974101136662,-0.0015231221670693209
BGN,anchored,225,-0.006058147572455031,-0.000109867391940955,0.0014199020759615418
BGN,anchored,226,-0.004074376881891567,-0.005996237298225792,0.002914109385774405
BGN,anchored,227,0.0025918516926571487,-0.005167092621861731,0.00011959655414013872
BGN,anchored,228,-0.007753666642092299,0.0003985353008645926,-0.004067265177123561
BGN,anchored,229,0.0004013105935351554,-0.0001527258094390292,0.0017173941404278325
BGN,anchored,230,0.006450745609840174,0.012340441441056834,0.0005969008626072364
BGN,anchored,231,0.002530234338913586,0.0063379976901624885,0.00045341690816047775
BGN,anchored,232,0.0011602092808409535,0.0021901582186895263,-0.0024347940755346975
BGN,anchored,233,0.0043700765461795925,0.004918203394601684,-0.000335614214679603
BGN,anchored,234,-0.0057154895225169314,-0.00018818405103900317,0.0024868469496040365
BGN,anchored,235,0.011485865289754184,0.004908501189715633,0.0020900562140026406
BGN,anchored,236,0.00825334656986027,0.005620056763683193,0.0047017316411364215
BGN,anchored,237,-0.005442442408427357,-0.004963923608768681,-7.536918659664054e-05
BGN,anchored,238,-0.0038913207068885826,-0.006026432163770851,-0.004252739015148909
BGN,anchored,239,0.0061838706659849,6.0229653829981756e-05,-0.002737070723149835
BGN,anchored,240,0.0009092501784779723,-0.0026609953972851837,-0.0008616946273014719
BGN,anchored,241,-0.004804524039622486,-0.0024437286220012314,0.0031233495975811067
BGN,anchored,242,-0.009700767716670153,-0.003323039404003278,-0.002852829473955911
BGN,anchored,243,0.006953551098377083,0.013388406177778357,-5.025311361515779e-05
BGN,anchored,244,0.002103532541469539,-0.000684882387799468,0.0021020698964050854
BGN,anchored,245,0.002575676834606957,-0.003297777438863346,-7.002208064915645e-05
BGN,anchored,246,-0.0034756853808926556,0.0006812392906338185,0.001035269578644164
BGN,anchored,247,0.0011370597661945194,0.002414450562926582,-0.006826472159030141
BGN,anchored,248,-0.000942886929807406,-0.0028008381800575053,-0.002546668112903801
BGN,anchored,249,0.001410782431235747,-0.0066623521801212095,0.0007130455672601926
BGN,anchored,250,0.009635693091735061,0.006988437897037993,-0.0018729208420911786
BGN,anchored,251,-0.001334408780040507,-0.0029187011512591962,-0.0023323813011442733
BGN,anchored,252,-7.706627368125234e-05,0.0013976261437587687,-0.003976836716638363
BGN,anchored,253,0.001912386536294307,-0.0013466610694808743,0.0004973036866412603
BGN,anchored,254,0.0027273050676910313,0.004429922954097407,0.00027185019649435005
BGN,anchored,255,-0.0012298152428133079,0.0007440834263686334,-0.0004180997768009879
BGN,anchored,256,-0.005871439563078099,-0.004069415326675942,0.0004048604622662094
BGN,anchored,257,0.008343098116205708,0.004994938268410115,0.0021981124214369117
BGN,anchored,258,0.0018170283040443765,0.006123784890410139,-0.0007699407499966952
BGN,anchored,259,-0.00045197569498287216,0.003914476545502187,-0.006785762551543125
BGN,anchored,260,-0.0004614041899791894,0.002372350802519335,0.0032578372367440727
BGN,anchored,261,0.005329219487413299,0.009843933616339616,-0.001989357134122518
BGN,anchored,262,-0.002943321711317337,0.0011908116305433128,0.0015417573422208722
BGN,anchored,263,-0.002651517446077771,-0.0022431481408282483,0.00042217136850826757
BGN,anchored,264,-0.0016607079620370585,-0.0031813460708283404,-5.0213600562656726e-06
BGN,anchored,265,-0.004123751949393368,-0.001960491154179673,0.0019285260144445266
BGN,anchored,266,-0.0012883750286335287,-0.0016671423495701015,-0.0017049045221084749
BGN,anchored,267,-0.0008369522231433026,-0.0036810364782511934,-0.0008017592662651981
BGN,anchored,268,0.011556744768663451,0.0033519554903008934,0.002601759265071519
BGN,anchored,269,0.002656608581368205,-0.0031070937687297092,0.0028993395228085945
BGN,anchored,270,-0.0008599214311564136,-0.003650094622152761,-2.126224667147292e-06
BGN,anchored,271,-0.00319857955213275,0.000647599014601545,0.0011168473392435699
BGN,anchored,272,0.0058814602139013825,0.0059187253660001205,0.0015308855823581635
BGN,anchored,273,0.0001951873441217478,-0.00029865601634164295,-0.001439597790413385
BGN,anchored,274,0.0009227073922897398,-0.0028436123070468135,-0.0014234810854200923
BGN,anchored,275,-0.004878368674824697,-0.010141338400758135,0.0019942566220214103
BGN,anchored,276,-0.006221561867559599,-0.004772494272937062,-0.0005466300777253706
BGN,anchored,277,-0.010925406554349922,0.002719791268056811,-0.004625611446092161
BGN,anchored,278,-0.004850944955335942,-0.005399139909618992,-0.003612106317928215
BGN,anchored,279,-0.0018156119165516607,-0.0018480621039641113,-0.0008862520475129267
BGN,anchored,280,-0.004270777576471068,-0.00040258888942048773,-0.0018456877843747587
BGN,anchored,281,0.0004467698955323054,-0.0030317795691038488,0.007338241110876186
BGN,anchored,282,-0.0018736548036360123,-0.002440166473905595,0.0005979832539135219
BGN,anchored,283,-0.0007229176341457854,-0.002402761425954316,-0.0006062287450193406
BGN,anchored,284,0.004079427000904703,0.006964966611440457,-0.0036603992375202174
BGN,anchored,285,-0.0036251350229163917,0.0036361665723735693,-0.0011939778497210669
BGN,anchored,286,-0.005546390737625235,0.0003222203149772995,0.0006869035060797082
BGN,anchored,287,-0.005325971190057834,-0.005146268346153326,-0.0009105123173962569
BGN,anchored,288,0.005388505027732917,0.0016145917488343902,0.0014068768654126342
BGN,anchored,289,0.0018513687772551619,0.0007957202678278936,-0.0035019742106525264
BGN,anchored,290,-0.002141385938027197,-0.002335558373273573,0.0001949211262989192
BGN,anchored,291,0.0009192518064551317,0.0032651996536265564,0.0020131168728021974
BGN,anchored,292,-0.0023191196444786013,0.0008166204113363121,-0.001844827468079994
BGN,anchored,293,0.009955584257648857,0.0028920844830512783,0.0018424550632784105
BGN,anchored,294,-0.006938576721373116,-0.0050498081516996375,-0.0013564438581612967
BGN,anchored,295,0.003587093957459272,0.0022084608135762547,-0.0016527284905936714
BGN,anchored,296,0.0011833679527584932,0.0010072885951453979,0.001033247164615643
BGN,anchored,297,-0.005726230650853758,-0.0028405942762004255,-0.0043895653728926775
BGN,anchored,298,-0.001894912004267517,0.0016732218252043548,-0.002548752325021864
BGN,anchored,299,-0.011185715683089605,-0.0025349304312848988,-0.0003883704006807304
SAR,anchored,0,0.004632542463397219,0.003848176429111305,0.0025496626484674064
SAR,anchored,1,0.004400014239624533,0.0056392719676942775,-0.0004757593122441663
SAR,anchored,2,0.0010452069874923025,-0.00021768664546406423,0.002652703797960138
SAR,anchored,3,0.0022347358763335585,0.0007471568304730443,0.0023462040512602575
SAR,anchored,4,0.003238052053087294,0.005398148910148263,-0.0011760300665034202
SAR,anchored,5,0.001218836296206341,0.0009511978498058898,0.00043970113989291656
SAR,anchored,6,0.004737721631724529,0.004365251854600424,0.0027540834402147362
SAR,anchored,7,-0.003858199696433315,-0.0034718306445835822,-0.001224891078250107
SAR,anchored,8,0.0005516715376452394,-0.0016635538383176977,0.0032169417521829757
SAR,anchored,9,-0.0035824727775941203,-0.004796006214740941,6.308362517497881e-05
SAR,anchored,10,0.0034327117211983465,0.004784340968413921,-0.0013510393915327017
SAR,anchored,11,-0.0025661064481837742,-0.002173136758694947,-0.0009152008253594971
SAR,anchored,12,-0.0004926427023796115,-0.0017420738193921958,0.0012639451631537189
SAR,anchored,13,0.002294315730497693,0.002173131564485664,0.0005339927154431226
SAR,anchored,14,0.0033110965220880285,0.001913783288237918,0.004164289276162226
SAR,anchored,15,-0.005117964600074786,-0.0057052797677718155,0.0009480538787581324
SAR,anchored,16,0.002137374662249237,0.0018124413536765068,0.0003004457055194047
SAR,anchored,17,0.00265327479186284,0.00139743155134755,0.002901774630170112
SAR,anchored,18,-0.0024661578315410193,-0.004619052139841086,0.0030582742174732904
SAR,anchored,19,-0.0026010490970336466,-0.003861251657300969,0.0014964897192996094
SAR,anchored,20,-0.0021355765549361926,-0.0008664249975609159,-0.0028585721088385183
SAR,anchored,21,0.000215580351533713,-0.0009406647567789145,0.0027220327846446965
SAR,anchored,22,0.0038507572127288677,0.005755469060245822,-0.0012700188161855793
SAR,anchored,23,0.0015340844832015903,0.0016849431948023899,0.0010748031406204012
SAR,anchored,24,-0.004967349488177416,-0.005617391269348001,-0.00044436410830894134
SAR,anchored,25,-0.004415682077626066,-0.004309921424163989,-0.0016816627633005538
SAR,anchored,26,-0.003091195960179154,-0.002751834486398001,-0.0018791361174148463
SAR,anchored,27,0.0015975803958909512,0.0032040690001768992,-0.0017467482569242729
SAR,anchored,28,-0.003997413235691033,-0.0033686546023258433,-0.001009474007599182
SAR,anchored,29,0.000510215333300404,0.000930682427133974,-0.0011151486128545534
SAR,anchored,30,0.0008774524358772437,0.002238361150266929,-0.001630972881517208
SAR,anchored,31,0.00024657714064526843,-0.0001266475790561506,0.0007113066829600068
SAR,anchored,32,0.0023736556868379985,0.0019314883384651195,0.0019010000616459894
SAR,anchored,33,0.0019799307117167046,0.003604822467326795,-0.001736379356531677
SAR,anchored,34,0.0023078780934211803,0.0035388494183802104,0.00035920118300527496
SAR,anchored,35,-0.0006026009035842955,-0.0028324055120000583,0.002992017162588312
SAR,anchored,36,0.0011104774350326507,0.0017340493280425633,-9.543260834685953e-05
SAR,anchored,37,-0.001038129219375387,-0.002419686556102449,0.0021797681699575167
SAR,anchored,38,-0.0004953188454144723,-0.00018794665920106651,-0.0006627118086175627
SAR,anchored,39,0.002541887921592843,0.002295006269762127,0.0017936707315310556
SAR,anchored,40,-0.0015435554039246449,-0.0008092139627348517,-0.001716825521223709
SAR,anchored,41,-0.0025035867372087,-0.002606229866373049,-0.0013237028491617773
SAR,anchored,42,-0.0038948569361895845,-0.0018803275204506203,-0.004585399462039884
SAR,anchored,43,0.0039257557114496175,0.0024327869798826023,0.0030042920723315973
SAR,anchored,44,0.006525730143384437,0.006704347609493814,0.0019769447014778584
SAR,anchored,45,-0.0011347169612242246,0.0008776405105114915,-0.003454417185258053
SAR,anchored,46,0.0020676661397973023,0.0009747455623536665,0.0023384397017986226
SAR,anchored,47,-0.00047714697131328617,0.000761322370982747,-0.0018726756616124533
SAR,anchored,48,-0.000372831104675202,0.00031404060987692183,-0.001509336113127547
SAR,anchored,49,0.005044676118812837,0.005568564401683485,0.0005939115992184909
SAR,anchored,50,0.002522260859876722,0.004686370456401494,-0.0012009522286086617
SAR,anchored,51,0.002254067840805939,0.0021521229147787933,0.0007793366800603098
SAR,anchored,52,0.00019556613603973822,0.0010479017829372803,-0.0003916175793805649
SAR,anchored,53,-0.006250208389778753,-0.006851757724003478,-0.0014005567917876702
SAR,anchored,54,0.0047205671735313605,0.005980059937691932,0.00020284545230531717
SAR,anchored,55,0.0015775814141091036,0.0029895375326182303,-0.0009846750616344787
SAR,anchored,56,0.0012119959204698585,-0.00018153966442999647,0.0030994004575854417
SAR,anchored,57,0.003251213981271556,0.0015556198848159961,0.0028607733124257242
SAR,anchored,58,-0.0011439898530041523,-0.0009948166213006723,-0.0003823936070396283
SAR,anchored,59,0.0019659182624411687,0.002049095579861756,0.0014260307484766305
SAR,anchored,60,0.001106159707956465,0.000849595157853131,0.001074169889846185
SAR,anchored,61,0.0062006813919726796,0.007133599310619227,0.001863250221768123
SAR,anchored,62,-0.00030121399346173404,0.0004618829248647309,-0.0006608557438115566
SAR,anchored,63,0.005460804050392251,0.004716345409669791,0.0029629930113571185
SAR,anchored,64,-0.0010525406750785493,-0.0016334366521432043,-0.0004857428806970377
SAR,anchored,65,0.003603774829660369,0.0032409808751277885,0.0015985970207285556
SAR,anchored,66,-0.004795407927286349,-0.0041295337092928115,-0.0020843094532799937
SAR,anchored,67,0.006362045675517566,0.008888956804558649,-0.001199572492465186
SAR,anchored,68,-0.001954255576975393,-0.0020186629315411863,0.00019399780274365598
SAR,anchored,69,-0.0021325236278319235,-0.004847901634946874,0.002915399004457526
SAR,anchored,70,0.002528452678371923,0.001744171064816019,0.0024263895338694037
SAR,anchored,71,0.00614135091061733,0.006268864321162634,0.002255274909534111
SAR,anchored,72,9.381787517146096e-06,-0.001071507346200491,0.0010054356945483366
SAR,anchored,73,0.005429271654566273,0.006997219579638443,-0.0010017391174465152
SAR,anchored,74,0.006304486692214105,0.006012310785936315,0.002776332826675389
SAR,anchored,75,-0.0023956765914040935,-0.0022166500472707126,-0.0008049020240808564
SAR,anchored,76,-0.0016370573143914115,-0.0013026084588739853,-0.001368449831895663
SAR,anchored,77,0.0003823055174782528,-0.0013657637962643232,0.002569913976468586
SAR,anchored,78,0.0032791774929236757,0.0024567766625407774,0.003056980461759147
SAR,anchored,79,-0.0017419526040465204,-0.002405644887354858,0.00032958717223859795
SAR,anchored,80,0.00939443434672169,0.008574050389121343,0.004321198837250841
SAR,anchored,81,-0.0034633173191982065,-0.004500616255231582,0.0005486619906422583
SAR,anchored,82,-0.0034385797506436225,-0.004356697561277014,-0.0012229339837323283
SAR,anchored,83,0.00034619202764882653,-0.0005430484769962147,0.0027183804358356357
